data,values
12936164896,2
12936163712,2
12936162640,2
12936162160,2
12936161968,2
12936161792,2
12936161152,2
12936160912,2
12936160320,2
12936159728,2
12936159024,2
12936158528,2
12936155680,2
12936151600,2
12936151568,2
12936151216,2
12936149840,2
12936149152,2
12936149104,2
12936148304,2
12936147552,2
12936147280,2
12936146864,2
12936146704,2
12936146160,2
12936145328,2
12936144272,2
12936144048,2
12936143952,2
12936143360,2
12936143024,2
12936142576,2
12936140448,2
12936139968,2
12936139648,2
12936138096,2
12936137168,2
12936136480,2
12936134688,2
12936133776,2
12936132768,2
12936130192,2
12936129712,2
12936129424,2
12936128656,2
12936128288,2
12936127856,2
12936127568,2
12936124464,2
12936124400,2
12936122256,2
12936121536,2
12936120816,2
12936119648,2
12936118768,2
12936118000,2
12936115680,2
12936114416,2
12936114240,2
12936112352,2
12936110992,2
12936110432,2
12936110400,2
12936110256,2
12936110128,2
12936109584,2
12936108976,2
12936108528,2
12936108320,2
12936107728,2
12936105200,2
12936104720,1
12936104384,2
12936102784,2
12936102128,2
12936099904,2
12936099872,2
12936098640,2
12936098576,2
12936098096,2
12936096864,2
12936095840,2
12936093824,2
12936093744,2
12936093360,2
12936091232,2
12936091200,2
12936091008,2
12936090800,2
12936090464,2
12936090368,2
12936090304,2
12936088848,2
12936086224,2
12936085984,2
12936084064,2
12936083568,2
12936082192,2
12936081312,2
12936081136,2
12936080176,1
12936079696,2
12936079392,2
12936072896,2
12936069936,2
12936068784,2
12936068240,2
12936068000,2
12936066512,2
12936065776,2
12936065520,2
12936065136,2
12936064832,2
12936063600,2
12936062176,2
12936061040,2
12936060528,2
12936059792,2
12936059312,2
12936058752,2
12936058624,2
12936057888,2
12936057216,2
12936056416,2
12936054400,2
12936049408,2
12936049120,2
12936048736,2
12936048336,2
12936047360,2
12936045504,2
12936044448,2
12936043776,2
12936041984,2
12936041536,2
12936041184,2
12936040624,2
12936038528,2
12936037824,2
12936037136,2
12936036848,2
12936036784,2
12936035648,2
12936035232,2
12936032880,2
12936032464,2
12936032416,2
12936031632,2
12936031072,2
12936030192,2
12936026160,2
12936025248,2
12936024000,2
12936022976,2
12936022752,2
12936022192,2
12936022016,2
12936021120,2
12936020480,2
12936018720,2
12936018448,2
12936018320,2
12936017280,2
12936016656,2
12936015600,2
12936014672,2
12936013696,2
12936012768,2
12936011936,2
12936010176,2
12936006928,2
12936006848,2
12936005424,2
12936004848,2
12936004432,2
12936004400,2
12936003616,2
12936002320,2
12936002272,2
12936001840,2
12936001248,2
12936000736,2
12936000704,2
12936000000,2
12935998000,2
12935997792,2
12935997728,2
12935997040,2
12935996768,2
12935994880,2
12935994352,2
12935993584,2
12935992816,2
12935990304,2
12935990256,2
12935989888,2
12935989216,2
12935988736,2
12935984304,2
12935983424,2
12935983360,2
12935982928,2
12935980384,2
12935977968,2
12935977456,2
12935977344,2
12935976608,2
12935976096,2
12935975936,2
12935975824,2
12935975280,2
12935974384,2
12935974320,2
12935974256,2
12935973472,2
12935973440,2
12935972144,3
12935970944,2
12935965008,1
12935964768,2
12935964672,2
12935961648,2
12935958672,2
12935958480,2
12935956144,2
12935956112,2
12935955152,2
12935952576,2
12935952288,2
12935952016,2
12935951168,2
12935949712,2
12935949616,2
12935948080,2
12935947824,2
12935946976,2
12935946944,2
12935946400,2
12935946336,2
12935945904,2
12935945600,2
12935945184,2
12935943808,2
12935942672,2
12935942080,2
12935939984,2
12935937904,2
12935934992,2
12935933808,2
12935932672,2
12935931136,2
12935930480,2
12935930032,2
12935929696,2
12935929312,2
12935929056,2
12935928496,2
12935928048,2
12935927008,2
12935926016,2
12935925360,2
12935925328,2
12935923728,2
12935923280,2
12935921792,2
12935921264,2
12935920944,2
12935920272,2
12935919152,2
12935918864,2
12935918272,2
12935917712,2
12935916560,2
12935916480,2
12935915824,2
12935914112,2
12935912784,2
12935909728,2
12935906608,2
12935906000,2
12935904656,2
12935902944,2
12935902256,2
12935901808,2
12935898000,2
12935897712,2
12935897344,2
12935895584,2
12935894800,1
12935893936,2
12935891792,1
12935890272,2
12935887616,2
12935886896,2
12935886512,2
12935884672,2
12935884640,2
12935884400,1
12935883728,2
12935883696,2
12935883664,2
12935879280,2
12935878256,2
12935877536,2
12935877056,2
12935876480,2
12935875312,2
12935875152,2
12935874768,2
12935873312,2
12935872320,2
12935872176,1
12935871024,3
12935869152,2
12935866576,2
12935866384,2
12935866208,2
12935862672,2
12935862336,2
12935860400,2
12935859696,2
12935859376,2
12935856768,2
12935856480,2
12935856192,2
12935854496,2
12935852288,2
12935851104,2
12935850208,2
12935848800,2
12935848368,2
12935846176,1
12935843280,2
12935841280,2
12935840704,2
12935839072,2
12935838496,2
12935834992,2
12935834560,2
12935833616,2
12935829056,2
12935828560,2
12935827792,2
12935826560,2
12935826096,2
12935825664,2
12935825312,2
12935824832,2
12935823616,2
12935821744,2
12935820032,2
12935819792,2
12935819696,2
12935819600,2
12935819136,2
12935819056,2
12935818096,2
12935815888,2
12935815376,2
12935811744,2
12935811216,2
12935810864,2
12935807808,2
12935806800,2
12935806416,2
12935806304,2
12935805312,2
12935804320,2
12935802112,2
12935800368,2
12935799056,2
12935797232,2
12935796864,2
12935796176,2
12935795568,2
12935795152,2
12935792720,2
12935792160,2
12935790320,2
12935787664,2
12935785888,2
12935785744,2
12935783744,2
12935781824,2
12935781344,2
12935779424,2
12935778768,2
12935774912,2
12935770144,2
12935768144,2
12935767792,2
12935764768,2
12935762816,2
12935760880,2
12935759440,2
12935758496,2
12935757504,2
12935746848,2
12935744176,2
12935743840,2
12935743552,2
12935738528,2
12935736208,2
12935735696,2
12935735200,2
12935734128,2
12935733904,2
12935730272,2
12935726832,2
12935726320,2
12935725824,2
12935725520,2
12935725184,2
12935724208,2
12935723040,2
12935719680,2
12935717936,2
12935716448,2
12935712976,2
12935712640,2
12935711840,2
12935711568,2
12935706784,2
12935702896,2
12935702144,2
12935701328,2
12935697776,2
12935697056,2
12935695760,2
12935695680,2
12935695584,2
12935694944,2
12935693552,2
12935691520,2
12935687968,2
12935687824,2
12935685792,2
12935685264,2
12935685152,2
12935683552,2
12935683408,2
12935682336,2
12935678848,2
12935678288,2
12935676576,2
12935674208,2
12935674064,2
12935672544,3
12935671360,2
12935671328,2
12935669280,2
12935666896,2
12935666304,2
12935664000,2
12935663872,2
12935663744,2
12935663648,2
12935662848,2
12935662432,2
12935659552,2
12935659008,2
12935658096,2
12935658032,2
12935657152,2
12935656832,2
12935654736,2
12935653632,2
12935652384,2
12935649920,2
12935648608,2
12935648464,2
12935644720,2
12935641664,2
12935640256,2
12935638832,2
12935636848,2
12935635728,2
12935630880,2
12935628848,2
12935628144,2
12935627040,1
12935626368,2
12935621344,2
12935616208,2
12935615696,2
12935613712,2
12935609232,2
12935607280,2
12935603408,2
12935598944,2
12935596880,2
12935596512,2
12935593408,2
12935591264,2
12935589328,2
12935587104,2
12935585968,2
12935584784,2
12935581040,2
12935579232,2
12935577344,2
12935577328,2
12935576944,2
12935574896,2
12935574672,1
12935571200,2
12935570816,2
12935570672,2
12935564960,1
12935564160,2
12935562208,2
12935560816,2
12935559120,2
12935557136,2
12935553856,2
12935552864,2
12935550464,2
12935550320,2
12935549936,2
12935548912,2
12935547840,2
12935547728,2
12935547536,2
12935545680,2
12935544720,2
12935544256,2
12935544160,2
12935544128,2
12935543904,2
12935542832,2
12935542032,2
12935541952,2
12935540272,2
12935540192,2
12935537696,2
12935537296,2
12935536960,2
12935536880,2
12935535520,2
12935532992,2
12935531792,2
12935531152,2
12935528720,2
12935527904,2
12935526032,2
12935524592,2
12935523216,2
12935521888,2
12935517296,2
12935517152,2
12935514112,2
12935513200,2
12935512736,2
12935511168,2
12935511024,2
12935510464,2
12935509792,2
12935508640,2
12935501280,2
12935500752,2
12935498768,2
12935498032,2
12935494688,2
12935493152,2
12935492112,2
12935491648,2
12935486784,2
12935484880,2
12935484848,2
12935482256,2
12935479952,2
12935479200,2
12935476528,2
12935471968,2
12935469104,2
12935468944,2
12935464992,2
12935460240,2
12935459280,2
12935458720,2
12935458016,2
12935453600,2
12935453312,2
12935452976,2
12935449728,2
12935449072,2
12935448640,2
12935448320,2
12935448208,2
12935447920,2
12935447520,2
12935446368,2
12935441504,2
12935440384,2
12935439264,2
12935439072,2
12935436640,2
12935434272,2
12935434000,2
12935431424,2
12935424928,2
12935420144,2
12935417504,2
12935417376,2
12935414800,2
12935411776,2
12935411600,2
12935410496,2
12935409216,2
12935407232,2
12935406096,2
12935404880,2
12935403104,2
12935401600,2
12935400592,2
12935400112,2
12935399024,2
12935398288,2
12935395872,2
12935392016,2
12935389136,2
12935387056,2
12935384976,2
12935384480,2
12935381808,2
12935378896,2
12935373936,2
12935369760,2
12935359808,2
12935359616,2
12935357568,2
12935351888,2
12935350960,2
12935349456,2
12935348624,2
12935343424,2
12935342224,2
12935340480,2
12935338480,2
12935338240,2
12935334240,2
12935333520,2
12935333280,2
12935332448,2
12935329376,2
12935328912,2
12935326368,2
12935325728,2
12935324144,2
12935321488,2
12935319584,2
12935318496,2
12935307344,2
12935304064,2
12935302640,2
12935302592,2
12935300640,2
12935294192,2
12935293856,2
12935292864,2
12935287504,2
12935287152,2
12935282912,2
12935280384,2
12935277424,2
12935274944,2
12935269904,2
12935267584,2
12935266304,2
12935260640,2
12935257728,2
12935254560,2
12935254464,2
12935254400,2
12935253088,2
12935252752,2
12935252048,2
12935249072,2
12935247872,2
12935247760,2
12935245664,2
12935244864,2
12935241440,2
12935240768,2
12935232400,2
12935228736,2
12935222976,2
12935221584,2
12935219040,2
12935218928,2
12935216736,2
12935213024,2
12935208112,2
12935206992,2
12935193040,2
12935192624,2
12935190720,2
12935190624,2
12935188624,2
12935185264,2
12935185152,2
12935184592,2
12935179840,2
12935178112,2
12935177664,2
12935172352,2
12935171664,2
12935170800,2
12935170752,2
12935166304,2
12935165120,2
12935164528,2
12935159136,2
12935155792,2
12935154928,2
12935139888,2
12935136640,2
12935134752,2
12935134672,2
12935133168,2
12935132592,2
12935124752,2
12935118256,2
12935110096,2
12935100432,2
12935098736,2
12935091968,2
12935087776,2
12935086352,2
12935083360,2
12935082208,2
12935081760,2
12935081520,2
12935074480,2
12935070576,2
12935067472,2
12935060288,2
12935049088,2
12935048512,2
12935047056,2
12935037344,2
12935031024,2
12935030880,2
12935030688,2
12935026416,2
12935025088,2
12935016224,2
12935004832,2
12935000544,2
12934992816,2
12934991424,2
12934985120,2
12934977792,2
12934976032,2
12934965792,2
12934953552,2
12934948320,2
12934938944,2
12934936336,2
12934933728,2
12934932432,2
12934929008,2
12934928976,2
12934925344,2
12934918128,2
12934914704,2
12934913408,2
12934903824,2
12934903664,2
12934902928,2
12934899264,2
12934894656,2
12934890896,2
12934888752,2
12934872720,2
12934864048,2
12934857936,2
12934857168,2
12934856560,2
12934855008,2
12934853424,2
12934853280,2
12934847792,2
12934847152,2
12934846144,2
12934843872,2
12934838288,2
12934833520,2
12934833248,2
12934830256,2
12934828992,2
12934828320,2
12934826704,2
12934826384,2
12934822864,2
12934808720,2
12934808128,2
12934798192,2
12934797872,2
12934792096,2
12934791360,2
12934787840,2
12934780304,2
12934778160,2
12934774112,2
12934773424,2
12934772512,2
12934771920,2
12934770288,2
12934769232,2
12934759696,2
12934755456,2
12934752464,2
12934747600,2
12934746832,2
12934745776,2
12934742896,2
12934741664,2
12934731056,2
12934714720,2
12934707680,2
12934700960,2
12934695280,2
12934694976,2
12934693568,2
12934691200,2
12934688416,2
12934677520,2
12934670752,2
12934662240,2
12934656784,2
12934654896,2
12934651440,2
12934651312,2
12934644960,2
12934628288,2
12934626928,2
12934626480,2
12934625472,2
12934605392,2
12934605040,2
12934592848,2
12934591248,2
12934590800,2
12934577920,2
12934567872,2
12934541968,2
12934541824,2
12934530720,2
12934524800,2
12934523264,2
12934522528,2
12934515920,2
12934515024,2
12934510928,2
12934500960,2
12934489600,2
12934479632,2
12934477680,2
12934470400,2
12934465040,2
12934460192,2
12934457584,2
12934452944,2
12934452176,2
12934447008,2
12934434416,2
12934425360,2
12934419072,2
12934415040,2
12934406160,2
12934405888,2
12934404384,2
12934400720,2
12934390432,2
12934382160,3
12934379440,2
12934376384,2
12934366944,2
12934366672,2
12934366576,2
12934365312,2
12934352672,2
12934331360,2
12934330016,2
12934328048,2
12934325424,2
12934324720,2
12934324672,2
12934323312,2
12934319888,2
12934305392,2
12934299280,2
12934289280,2
12934286384,2
12934281568,2
12934274928,2
12934267296,2
12934252112,2
12934245200,2
12934237328,2
12934235136,2
12934234592,2
12934230992,2
12934221088,2
12934218720,2
12934212464,2
12934211776,2
12934204656,2
12934186912,2
12934165760,2
12934150400,2
12934140240,2
12934130528,2
12934110864,2
12934106976,2
12934105568,2
12934099296,2
12934090992,2
12934081440,2
12934070304,2
12934067152,2
12934065520,2
12934059392,2
12934056656,2
12934048816,2
12934044800,1
12934037584,2
12934028096,2
12934021568,2
12934015440,2
12933991040,2
12933989664,2
12933988496,2
12933980880,2
12933975824,2
12933956128,2
12933942480,2
12933941808,2
12933937440,2
12933929760,2
12933919136,2
12933910464,2
12933907360,2
12933890800,2
12933880992,2
12933877488,2
12933864128,2
12933857520,2
12933847152,2
12933846416,2
12933832064,2
12933831840,2
12933827136,2
12933805680,2
12933803264,2
12933801264,2
12933799360,2
12933787376,2
12933787024,2
12933777136,2
12933777072,2
12933777008,2
12933735344,2
12933713664,2
12933707344,2
12933686016,2
12933685840,2
12933677088,2
12933657792,2
12933656224,2
12933656016,2
12933649808,2
12933613136,2
12933606176,2
12933593856,2
12933586816,2
12933576112,2
12933565280,2
12933544960,2
12933529712,2
12933487536,2
12933445216,2
12933433840,2
12933429984,2
12933426848,2
12933373504,2
12933362032,2
12933341664,2
12933282464,2
12933254704,2
12933240976,2
12933226240,2
12933206560,2
12933181008,2
12933168016,2
12933138976,2
12933101056,2
12933098592,2
12933086240,2
12933082880,2
